11011010111000001110001110000011101101000101101100	0100101000000001111100
01010100010111011011110101111000100000101100110000	0100100000000000011100
11111011010001110000110010110011001011111110011010	0101100101100001101011
00001110010100100011101101100100100110010011100010	0101001001011100011111
11111000010101110111011110011100100110000011100100	0111000101010101001100
00000101101101110111100111011010001011111101011000	0000010110000000000111
00011001100011100101000110101100101011010001000101	0101100000001101011011
01110000000100101110001101010111111101001001011001	1100001111101101111100
01000100100010001101100010100101011001111100101000	0101100001000100011100
00001010010000111100101101001111110001010101110010	0100101000001000101111
00111101011000001011110110010110110101101110000111	0100000001000010001111
10111101011110010111110000011101100101011001110011	0011000001100001001100
00111111110010100001110110110000111010111100100101	0101000000101101111011
01000101111111010011110110101011110101111011000110	0000000000000000000111
11110010011001100001010001010111110101110010011100	0111110101101000101111
00101100010111110110010101001101010101101101110110	0101101110000010001100
10111111000101000010011100000101000001001010111100	0111101101001111101111
01011101101111000001101000011011001110101111111111	0000100001000001011100
00000101000111100110110000001101110110011111001110	0101100100001001001111
00110100001010001110111010101001111001110001011001	1001100001000000001110
00111001110101011110111100100101010101101110011111	0101000001000000001000
11010110100110110011000111000011010000100100110111	0100101100001001001111
00110010110110110100011110000001010000101100110110	0101000001100111101111
11001010011011110011110111101101011010110011101111	0000001100000111111000
00011100000101110011010111001100101100010110010110	1101110001101111111111
00101110110011010011011011011000100100011111111100	0101001110000100001100
00110010000010011110010110011011111110000111101011	0100100001000000101111
11100111101010101011010101010010110110001110011010	0000001000001101111100
10111110111101001101111111010001000010110110001001	0011101100110000111100
10110111111011111011110000000100111101010100001001	0000000010100011011111
01101001001001111111001011100101110010000010101000	0100010110000000000111
01100000010000011001001000001110000101001000000100	0110001111100000111111
00111101011111011101101101101100010000100110000110	0001100000000000000111
10001101000100011100001101010001010010111101110101	0110100001001000011100
11001010110011001001010011001000011000010100000111	0111010000001011111100
00010101101110010100000011101001110010101001001111	0001010110000000000111
10010001000001010110110110111101001001101110001010	0110100101000001001001
00110100001001010001001011111110000011011001111010	1100110110000000000111
11111101110101110010110010011001010111101000111101	0111000101110011011100
11101000110100111100001100100000101101100110010111	0110001101000100001011
00011000011101111110111000100010011111101000111011	0000100001000000011101
11101110101100010111001110101110000111010010111110	0001101100100101111000
10100001111111000110000101111001110111010001111110	0000000100010011011000
00001010001010000000001001000001101110010110101010	0000000110100100101100
01111101110100110101011011011110001111001100110010	0100101110001100101100
11111000111010000101111111001100111100000010001110	0010101100000010001100
10000100100110001110000100110111001101110100000001	0100000000010110011110
00110010011110000111110100011001110101110101011001	0001000001000000001100
11100000111111110111111010110110110100011101001010	0010100101001111101011
00101111111100101100011100011101000111001010110111	0001100010101000001111
11111111011100111000101010010010100101111010001010	0000000101100101111111
01010000101111000010010101100110011010111110110001	0000001001001010001110
01111010101111011110001011110100001010110101001011	0000110110000000000101
00001011000100001100111010011011000100011000110010	0100000001101011111100
10000100000000111001000010010111111111101010000111	1111100010000000000111
10100110011011101011001011110110101010101010001110	0010001101100000101000
10101011000001000011010110010101110100011101000001	0100001000000000101100
11111011001011010111101100010010000100110101000101	0001001001111010111111
11011001100100110101000101010011001100000110011000	0101001000110000001100
10111000010000100010000001101111011101000010111001	0101000010100010001101
11000011011101010100010110110000101100010011000001	0000100101110111011011
10110010101010010111101000010001111101001000101101	0000100011100000011100
01100011000110011110001101010011101111101000001111	0101100111111000111100
11111110101010001010110110101000111000001001000000	0000101000001100111001
01110001011010101001111111001001110110010010010010	0000101110000010111100
11010100000010110111001000101010110001110111100111	1110000001001000001011
01111000011010110111111010001010101000101011001000	0000001110000010001100
11010100111110101010001111011001101101110000011111	0001001101101011011111
00100010100011101000101100000010110100110100100100	0101100100000110001111
10000011101000101001001001010011101101111111111100	0100101000101110101100
10110001001110110011010110110001000110111011111011	0010101001001000101000
10000101000001101110111110000100110100000111101000	0111100000000010011111
11010010011000101100101000010100000010110100000011	0101000001000101011111
00001101011000011111110100111111000000001110010100	0100000010110000111000
01111000101101100101010010010110011011110100111010	0000100001100101101100
01010101110100111011010001101100000010000110011100	0111100001000000001000
10000010000111001111111111011101001010010000101010	0101101100101001011111
01011001000110101111110100001101010010011110001111	0111000001010000101111
00100100101110100100001100100101100001101101111101	0000100111101010001011
10000011101101001111100110101010100010010000100000	0000101001000101001010
11101101010001101001001001101101010111000110000000	0110001100001000011111
00011110111100100001000000010011100011110010000000	0001000000100000111100
01110110100111010111101101011101100000111100001110	0100000011110000111111
