11011010111000001110001110000011	10111101010010101000100110100000
10110100010110110001010100010111	00010001101011111110001001100011
01101111010111100010000010110011	00011011100101110001111001000101
00001111101101000111000011001011	00000100110010101111101110100100
00110010111111100110100000111001	00010001000000101011100110110001
01001000111011011001001001100100	01000100000001110000011011011000
11100010111110000101011101110111	01100111000110010000110010111000
10011100100110000011100100000001	00111101011110111101010100110000
01101101110111100111011010001011	00101100011111010010110010100101
11110101100000011001100011100101	11101000110010111010010100101001
00011010110010101101000100010101	00010011000000001111101101101100
11000000010010111000110101011111	11001000010001000001010110110011
11010010010110010100010010001000	01101111000111101100101001010000
11011000101001010110011111001010	01000010111010000011100001101100
00000010100100001111001011010011	00000011010110010001101011100000
11110001010101110010001111010110	00111110010110101011110101000101
00001011110110010110110101101110	00000111101001010000001000010001
00011110111101011110010111110000	00010010111111100101110101010000
01110110010101100111001100111111	00100001001101111001100010010101
11001010000111011011000011101011	11101100100010001110101101011010
11001001010100010111111101001111	01011011110011100001000111000010
01101010111101011110110001101111	01011110111100100100010100010110
00100110011000010100010101111101	00010010110000101100100000100101
01110010011100001011000101111101	01101111001000111010010101010000
10010101001101010101101101110110	01010111101001011100001101010001
10111111000101000010011100000101	00101010100001010100001110011000
00000100101011110001011101101111	00000000101001110101011000110111
00000110100001101100111010111111	00000100011110011110011000000101
11110000010100011110011011000000	10010000100111011010101110000000
11011101100111110011100011010000	00101110100110100110101101010000
10100011101110101010011110011100	10011100011111010010110010101000
01011001001110011101010111101111	01111011000011001000000111101010
00100101010101101110011111110101	00111111101010100110001010010001
10100110110011000111000011010000	01100001011001000001110001000000
10010011011100110010110110110100	00101010010111010101011100100100
01111000000101000010110011011011	00011000000010111001101001000100
00101001101111001111011110110101	00110100100000010110101110010100
10101100111011110001110000010111	00011001110110000111110000000111
00110101110011001011000101100101	00111101101111111011100110000100
10001011101100110100110110110110	01001010000110001000110000011001
00100100011111111100001100100000	00110110101001000101110100100000
10011110010110011011111110000111	10101001010000001011101000010010
10101111100111101010101011010101	10011010101001001111100110001001
01001011011000111001101010111110	01000000100101011001101010000101
11110100110111111101000100001011	10100001010010010111100100110011
01100010011011011111101111101111	01011111000010100011111000001110
00000001001111010101000010010110	00000000101110111110101010110001
10010010011111110010111001011100	00101000110000111111000001011100
10000010101000011000000100000110	10000011101000011101110001001100
01001000001110000101001000000100	00101100101110100101000111000000
00111101011111011101101101101100	00101011010010110111101100010100
01000010011000011010001101000100	01010011001010000011110001001000
01110000110101000101001011110111	00110000001000010111110000010100
01011100101011001100100101001100	01110010001001111100000101010000
10000110000101000001110001010110	00011100111111110000001100001000
11100101000000111010011100101010	11000110100001001100011111111100
01001111100100010000010101101101	00000010110000100001011001000101
10111101001001101110001010001101	11010110101110010100001110100001
00001001010001001011111110000011	00001010000111010000110001011000
01100111101011111101110101110010	01000000110011011111100111010001
11001001100101011110100011110111	10101100100111101111101001111010
10100011010011110000110010000010	00001111100100011000101110111100
11011001100101110001100001110111	00010001000000000010001010011011
11101110001000100111111010001110	01001001100111000101101001111000
11111011101011000101110011101011	01100001101111100101001010110100
10000111010010111110101000011111	11101110010001011000100100110011
11000110000101111001110111010001	11010001000011011010101101111101
11111000001010001010000000001001	11011001001010111000101011010000
00000110111001011010101001111101	00000111010010110000111000111101
11010011010101101101111000111100	10010001110001110101110010011000
11001100101111100011101000010111	00101010011011001100010110001101
11110011001111000000100011101000	00001111101001100101111010100000
01001001100011100001001101110011	00001000011011000011110111011001
01110100000001001100100111100001	01010110001111010101000010001000
11110100011001110101110101011001	01100100001000011111100011010010
11100000111111110111111010110110	01001110000000011100100010110101
11010001110100101000101111111100	11011110100001110010101101001000
10110001110001110100011100101011	01011110011001011001110010111110
01111111111101110011100010101001	00010011101010001001001111010010
00101001011110100010100101000010	00001001101010110001100100011000
11110000100101011001100110101111	11101111001001100000110001000110
10110001011110101011110111100010	10011000100101110111111001011000
11110100001010110101001011000010	01101001010001011010001111101100
11000100001100111010011011000100	11110011010010101001110000111000
01100011001010000100000000111001	00110001100010110001010100110000
00001001011111111110101000011110	00001111010000000101010111101101
10011001101110101100101111011010	11011000000100010100100110000100
10101010100011101010101100000100	10011101110101110001000101110000
00110101100101011101000111010000	00100110001000010110010111100000
01111110110010110101111011000100	00110000001000001111001010111000
10000100110101000101110110011001	01011111011100000110011110011000
00110101000101010011001100000110	00001000100101110110001111111100
01100010111000010000100010000001	00000110010111010100110000100001
10111101110100001011100111000011	10010111100101000001111100010000
01110101010001011011000010110001	01101011000110000100010110011001
00110000011011001010101001011110	00111111100101011100101110011000
10000100011111010010001011010110	00100011110100100101010111110001
00110001100111100011010100111011	00001000010111111010001100010101
11101000001111111111101010100010	10010001111111011111001000100001
10110110101000111000001001000000	10110101010111110011110110000000
01110001011010101001111111001001	01111000010111011110000001001100
11011001001001001011010100000010	11111101001111101111110010010000
11011100100010101011000111011110	11111110011010000010110011100100
01110111100001101011011111101000	01101010110100001110010010010000
10101010001010110010001101010011	00101000110001011011010000010110
11101010100011110110011011011100	01010101101011001111111111101100
00011111001000101000111010001011	00011110100101110011011000011100
00000010110100110100100100100000	00000001010101110000010111000000
11101000101001001001010011101101	11110101100001101001000101011000
11111111110010110001001110110011	00011100010010110001011001010110
01011011000100011011101111101110	01001100010111101100100000000001
00010100000110111011111000010011	00010001110100110001001010010110
01000001111010001101001001100010	01101000111101100010111001100000
11001010000101000000101101000000	00001110100101101000111000000000
11000011010110000111111101001111	01011110110001110110011010011000
11000000001110010100011110001011	01100101101101000001011111111101
01100101010010010110011011110100	00100100000101110110010011011000
11101001010101110100111011010001	01111100001011100001001111111101
10110000001000011001110010000010	10100111110011010010010110000100
00011100111111111101110100101001	00010111101100110110001000101010
00001010100101100100011010111111	00000101000001100011110000010101
01000011010100100111100011110010	00111101000001010101100011101000
01001011101001000011001001011000	00011010011100010100011111000000
01101101111101100000111011010011	00000101100011000110001100011001
11100110101010100010010000100000	00111110011110011000011010000000
11101101010001101001001001101101	11110100000000100101001001100001
01011100011000000000011110111100	00000011001000101000000110000000
10000100000001001110001111001000	11100101001101101101111001000000
00000111011010011101011110110101	00000101111110111111111001100101
11011000001111000011101101101001	00101100100111101101011011000100
11101001011000011110010111101000	10000001101110101111011000110000
00101011000010100000100101001011	00000010111110101101111001000001
00101000101100011010010110110101	00100111100011101000110111111001
10111111110110011011011111110101	10011100001110100100110011010101
10011001000101111010011101111111	10111011011110111110100111100111
00100111011000000100010111000001	00010010000100001101000111000000
10010111010111101111011001101001	11100000100010111001110000010001
11000110011011110100000111011000	01100010111100011001111001011000
00110100010101110011010111011011	00001001100111110000111100010011
01100001100001110100101010101011	00110111010111010011011111011110
11101000000101100100110100010101	01111111111011101110100100100001
00010111010111010100101000000110	00001010011110110100101001100001
01001010011001010010000110001010	00010010001011011010111100101100
00000100011011001000111101111100	00000100001011010111001010110000
00011000010000110101110001111110	00001110100100111100110111111001
01100000100100100010011010100011	00011010001001000111001000011100
00100010011111101100111100000011	00110001010110110101010011111001
10100100100010000001110000001101	00011000000011001011001111010000
00010000100111111110100100001110	00011101110001100110000110110101
01110001010011011101100000001111	01011111001011111110111011100110
00000000101000001010010010101110	00000000100111011001001001000000
11001100010000110111001110001111	01010000000100100111011011101110
01111101000110011100010001101010	01011111101011010010011011001100
01101011100111111110000011011001	01011011011001101101001011101010
10000010100001001001101111111101	10011000111101011101011100011000
00101110010011100110001011110010	00011101111010001000111011000100
00001101101000000101010011001000	00000111011111110011011000000000
10110011011000100000100010110011	00001011101010010110110100011100
00111101100101011111001010001101	00100000101110101111000110101101
11111010000011110011010101111101	00101011100000000001000011001110
11110010010000000111111100011101	01000110010010001101010110000000
11010011000101111011001101100101	11110001001100000111010111101010
01110110011101011000101000001000	01110011000010000111100011010000
10000110000001001110011011110010	11100000011011110101000001010000
11100010101010111110101110111100	10000101100100001010000111001100
00110010000100000110110000011100	00010000000001100100101110000000
01111111111110010000110010110010	00000101101001101011110000001100
